epoch,batch_loss,train_mse,test_mse
1,0.7822329928167164,0.19396038353443146,0.09149322658777237
5,0.0012485579500207677,0.0009259770740754902,0.3242514133453369
10,0.00019340904796649738,0.0001754919212544337,0.3306145668029785
15,8.887925685030496e-05,8.249208622146398e-05,0.3289499580860138
20,5.253103648783508e-05,5.212498945184052e-05,0.3296371400356293
25,3.5143097363743436e-05,3.254307375755161e-05,0.3317517936229706
30,2.3744228059285888e-05,2.2748781702830456e-05,0.33436357975006104
35,1.7962626628786893e-05,1.7630956790526398e-05,0.33612000942230225
40,1.6194431097460438e-05,1.4752827155462e-05,0.33734968304634094
