epoch,batch_loss,train_mse,test_mse
1,1.1584904845803976,0.6243918538093567,0.09574437141418457
5,0.002208801142842276,0.001987970434129238,0.3305707275867462
10,0.0015836838028917555,0.0015316285425797105,0.353228360414505
15,0.0012213198178869789,0.0012122690677642822,0.37688735127449036
20,0.0010150624493689975,0.001011275453492999,0.3963541090488434
25,0.0008948694930950296,0.0008919814717955887,0.4097915589809418
30,0.0008672303820276284,0.000825385854113847,0.41936996579170227
35,0.0007706210099058808,0.0007770337397232652,0.4221695363521576
40,0.0007437382291755057,0.0007441059569828212,0.42096561193466187
